Country,Year,SuicideRate,GDP_USD,GDPGrowthAnnualPercent,RegionMetDataGDP,IncomeGroupFromGDP,SpecialNotesFromGDP
Estonia,1999,35.5,5756912266,-0.425025157,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2000,27.5,5686579748,10.08763444,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2001,29.8,6254649539,6.003674251,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2002,27.3,7367975888,6.77136793,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2003,25,9874013098,7.600265185,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2004,24,12145911801,6.804007771,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2005,20.1,14106790200,9.526426972,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2006,17.8,17022870405,9.76558337,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2007,18.8,22449129483,7.57914052,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2008,17.7,24341678629,-5.132000958,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2009,19.8,19633031398,-14.62905503,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2010,16.2,19523477326,2.444265118,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2011,15.7,23213994093,7.263084581,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2012,17.2,23019150071,3.228200494,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2013,15.9,25115753366,1.458428636,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2014,17.7,26634083965,3.011366587,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2015,14.5,22890762090,1.853020046,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2016,13.3,24072829277,3.155564814,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,2017,16.5,26924385103,5.792044675,Europe & Central Asia,High income,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Israel,1995,8.7,1.05E+11,,Middle East & North Africa,High income,
Israel,1996,7,1.15E+11,5.928291132,Middle East & North Africa,High income,
Israel,1997,8.3,1.19E+11,3.79045235,Middle East & North Africa,High income,
Israel,1998,6.8,1.2E+11,4.115555069,Middle East & North Africa,High income,
Israel,1999,7.4,1.21E+11,3.330492529,Middle East & North Africa,High income,
Israel,2000,7.5,1.36E+11,8.671655277,Middle East & North Africa,High income,
Israel,2001,7.5,1.35E+11,0.334070643,Middle East & North Africa,High income,
Israel,2002,7,1.25E+11,-0.114220928,Middle East & North Africa,High income,
Israel,2003,7.8,1.31E+11,1.393912964,Middle East & North Africa,High income,
Israel,2004,7.3,1.4E+11,4.784467426,Middle East & North Africa,High income,
Israel,2005,7.5,1.47E+11,4.134076619,Middle East & North Africa,High income,
Israel,2006,6.1,1.59E+11,5.582667959,Middle East & North Africa,High income,
Israel,2007,5.5,1.84E+11,6.033213571,Middle East & North Africa,High income,
Israel,2008,5.8,2.21E+11,3.251163361,Middle East & North Africa,High income,
Israel,2009,6.3,2.12E+11,0.883120394,Middle East & North Africa,High income,
Israel,2010,7.5,2.38E+11,5.668515118,Middle East & North Africa,High income,
Israel,2011,6.4,2.67E+11,5.561139076,Middle East & North Africa,High income,
Israel,2012,6.6,2.62E+11,2.587653844,Middle East & North Africa,High income,
Israel,2013,5.6,2.98E+11,4.415501587,Middle East & North Africa,High income,
Israel,2014,5.6,3.14E+11,3.919126893,Middle East & North Africa,High income,
Israel,2015,5,3.03E+11,2.485826289,Middle East & North Africa,High income,
Israel,2016,5.6,3.22E+11,4.521680309,Middle East & North Africa,High income,
Israel,2017,5.6,3.58E+11,4.276595951,Middle East & North Africa,High income,
Romania,1995,22.9,37435317265,6.233511484,Europe & Central Asia,High income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (ï¿½alternative conversion factorï¿½ - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1987-1992. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Romania,1996,23.8,36937074278,3.907702088,Europe & Central Asia,High income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (ï¿½alternative conversion factorï¿½ - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1987-1992. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Romania,1997,24,35574916295,-4.849062738,Europe & Central Asia,High income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (ï¿½alternative conversion factorï¿½ - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1987-1992. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Romania,1998,23.6,41694118973,-2.029812906,Europe & Central Asia,High income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (ï¿½alternative conversion factorï¿½ - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1987-1992. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
